Disorder,4129045.5436,325385.3398
Disorder,4374057.3141,172529.7414
Other,4130163.6748,327077.1227
Traffic,4373850.336,172322.8283
Theft of Vehicle,4191166.309,298130.6968
Traffic,4127987.2826,327534.524
Other,4131165.5044,326037.5842
Emergency,4129451.3321,326617.6209
Traffic,4130555.9883,326888.0453
Weapons Offense,3762496.9549,669476.007
Disorder,4130759.9418,328401.1433
Liquor,3762373.5747,669370.564
Other,4128918.8346,325171.7004
Pedestrian Stop,4373454.9573,172389.5619
Traffic,4310037.7628,406227.2866
Other,4129451.3321,326617.6209
Disorder,4128075.2668,327554.4197
Other,4129240.5788,326597.5482
Weapons Offense,4191459.4655,299441.1917
Traffic,4135129.5079,333794.227
Emergency,4128265.2976,327385.5888
Traffic,4129357.7289,326911.1852
Traffic,4131053.3464,327089.9118
Vehicle Stop,4130163.6748,327077.1227
Other,4130955.7477,326499.274
Community Policing,4159970.1906,322171.4481
Family Offense,4095834.1338,325254.9026
Traffic,3762263.7305,671530.8518
Breaking & Entering,4161395.9113,318501.5458
Traffic,4157174.569,324833.9982
Other,4192259.9591,297933.7306
Disorder,4374470.0852,172453.4785
Property Crime,4374463.0645,172317.3241
Liquor,4374750.7756,172328.8971
Theft of Vehicle,4176506.6703,329736.0528
Disorder,4129815.7762,328350.3086
Breaking & Entering,4130955.7477,326499.274
Traffic,4375016.9247,172464.1755
Theft,4159976.3878,327698.2331
Other,4129090.8654,328374.1681
Community Policing,4307485.8369,406461.7162
Other,4129977.3625,327603.8169
Other,4374389.1013,173838.7477
Alarm,4126771.2022,327042.2368
Other,4130113.826,327524.559
Traffic,4135860.9573,332071.388
Emergency,4129424.4624,326757.6753
Community Policing,4128710.0327,326159.476
Traffic,4094815.4291,325614.8131
Property Crime,4023017.9654,389510.8937
Theft,4192015.0348,296259.5446
Theft from Vehicle,4216870.1742,308611.6681
Traffic,4130137.3541,325541.5305
Traffic,4279562.3606,250601.5994
Community Policing,4129841.2064,327547.1759
Other,4130851.4984,326051.7565
Theft,4130819.6219,328046.5828
Theft of Vehicle,4178418.4301,331511.7457
Theft,4190939.3929,298449.737
Death,4095388.8471,325705.7199
Missing Person,4131957.971,327977.0348
Disorder,4129687.2433,327237.884
Alarm,4130932.2193,327753.1144
Alarm,4127733.1281,326526.7469
Vehicle Stop,4129005.2819,327022.2895
Disorder,4177636.9166,329961.5604
Disorder,4130163.6748,327077.1227
Liquor,4198070.6592,298100.8327
Fire,4130235.769,324807.5265
Assault,4191550.0626,299499.0459
Other,4128931.9807,327232.352
Emergency,4129570.6316,326136.4871
Other,4192903.237,298556.2606
Community Policing,4180891.0802,324613.6962
Traffic,4130552.7254,327092.955
Other,4129599.4612,328804.2518
Other,4131331.4617,328731.947
Community Policing,4130857.2062,327943.4726
Family Offense,4160768.3924,322987.0691
Other,4192920.6353,298167.3745
Disorder,4176659.9779,334755.9847
Theft of Vehicle,4130653.3047,326905.537
Community Policing,4130142.1936,327528.0351
Property Crime,4130140.9953,327576.0384
Property Crime,4130140.9953,327576.0384
Liquor,4130053.5489,327422.5949
Missing Person,4129862.0301,326007.072
Missing Person,4021568.7089,388269.7649
Disorder,4308852.9275,406984.081
Breaking & Entering,4073851.9749,524632.884
Alarm,4374753.6998,172497.4843
Breaking & Entering,4130575.4518,328715.3805
Emergency,4128918.8346,325171.7004
Other,4128339.7897,326769.748
Disorder,4130163.6748,327077.1227
Other,4191080.9099,298625.6639
Vehicle Stop,4130150.9964,327315.6439
Community Policing,4216723.8643,309234.7461
Vehicle Stop,4159713.3929,323596.0506
Traffic,4127596.5153,326105.7093
Other,4126247.3887,332036.377
Traffic,4374855.3761,172901.2983
Property Crime,4022007.5475,387834.8046
Theft of Vehicle,4191618.9009,299305.569
Other,4151860.027,307015.18
Traffic,4374463.0681,172317.238
Traffic,4127692.8584,323874.4619
Disorder,4307488.6923,406830.6032
Property Crime,4130140.9953,327576.0384
Theft,4158962.4887,325531.525
Emergency,4131791.3177,328020.5495
Breaking & Entering,4128460.1016,327356.726
Assault,4197785.6855,298823.7223
Pedestrian Stop,4372852.1049,172171.6045
Other,4094652.136,325564.8731
Pedestrian Stop,4374463.0645,172317.3241
Other Sexual Offense,3761881.5486,669411.0765
Other Sexual Offense,3762182.7241,671347.3931
Disorder,4021285.3268,388205.8927
Theft,4076079.6091,527303.2767
Theft,4081709.771,524877.6983
Community Policing,4151807.0774,330368.1976
Alarm,4156423.5524,327460.9019
Liquor,4156923.3596,325874.8423
Alarm,4158921.0183,324796.2117
Drugs,4159330.4848,323332.2023
Liquor,4160346.3962,322676.607
Family Offense,4162270.544,319747.0305
Drugs,4162395.11,325148.5944
Disorder,4162774.2966,323890.1621
Breaking & Entering,4162830.5355,324272.4392
Theft,4191224.8058,298418.5418
Theft,4192610.4456,297912.1349
Theft,3760933.7645,671110.4228
Other Sexual Offense,3762047.9636,669408.1006
Theft,4075177.6307,526324.557
Theft of Vehicle,4176341.0944,334513.3916
Other,4191889.2692,298192.131
Traffic,4373654.5124,172270.1608
Theft,3761197.0075,669608.2585
Other,4192104.9696,298325.1475
Theft,4192673.6149,298074.0278
Theft,4201624.0788,319555.328
Theft,4209177.7296,296996.5759
Disorder,4373847.62,172421.0925
Other,4374195.2944,173461.7728
Traffic,4374871.6207,172566.5648
Traffic,4130638.6791,327245.2361
Other,4130150.9964,327315.6439
Other,4130555.9883,326888.0453
Disorder,4374743.6536,172328.9153
Community Policing,4130163.6748,327077.1227
Disorder,4309162.6649,406055.7813
Traffic,4021298.4726,388788.3456
Breaking & Entering,4130136.1111,327855.8715
Other,4130944.1833,327105.6786
Other,4128173.6747,326477.9382
Pedestrian Stop,4130150.9964,327315.6439
Other,4129451.3321,326617.6209
Other,4130557.0873,327094.6775
Liquor,4130053.5489,327422.5949
Fire,4130163.6748,327077.1227
Weapons Offense,4129815.7762,328350.3086
Disorder,4128417.1171,325094.4429
Theft,4130053.5489,327422.5949
Theft from Vehicle,3760385.468,669530.3036
Disorder,4155849.0996,325639.4419
Theft,4157420.4087,323356.6704
Liquor,4191980.2824,298850.3263
Theft,4159218.443,324263.8307
Traffic,4374712.7142,172895.8485
Community Policing,4130260.3671,327597.2855
Theft,4159218.443,324263.8307
Assault,3740104.3739,781934.2693
Property Crime,4197430.9655,297860.2379
Emergency,4130463.3715,328628.5021
Assault with Deadly Weapon,4095205.1503,326327.0411
Theft,4163768.1333,323390.0602
Disorder,4128675.143,328094.8118
Other,4130163.6748,327077.1227
Theft,4130055.7037,327422.0359
Traffic,4374597.0323,172444.5373
Emergency,4129244.03,326984.2472
Theft from Vehicle,3739778.0681,780618.944
Other,4130120.9711,327076.8719
Vehicle Stop,4130913.3838,329348.7479
Traffic,4375154.8103,172583.2275
Family Offense,3762200.4662,669867.6799
Disorder,4158646.2004,325734.9921
Other,4130944.2947,327996.2289
Other,4095634.1384,325050.6619
Family Offense,4280003.0977,249958.9025
Assault,3740408.3604,779467.6326
Pedestrian Stop,4128737.6292,328480.4663
Traffic,3762059.0144,671257.1668
Theft,4095205.4623,326167.6552
Traffic,4129359.259,328675.2974
Traffic,4374482.465,172339.0312
Traffic,4128508.4019,328554.0774
Community Policing,4130136.229,327895.0202
Community Policing,4374731.2555,172559.9462
Breaking & Entering,4279362.3701,251775.7237
Breaking & Entering,3741390.2755,780491.8761
Community Policing,4095463.8126,326010.6236
Traffic,4130958.6188,326341.3332
Missing Person,4178626.9179,335300.0952
Other,4130049.2986,327083.4501
Pedestrian Stop,4375526.9174,174683.2406
Traffic,4128004.6806,325370.1416
Property Crime,4198485.9192,297569.3125
Other,4308842.4915,406850.913
Drugs,3739857.173,779602.2338
Traffic,4176463.3761,331592.7996
Disorder,4131183.1976,327940.1396
Death,4130006.2805,325839.1896
Disorder,4130464.5264,326060.9388
Theft,4373566.7402,172330.001
Assault,4021156.407,387437.7504
Other,4141890.8798,327951.6362
Theft from Vehicle,4160173.684,317318.7771
Theft from Vehicle,3737795.4378,777555.857
Assault with Deadly Weapon,3741642.8219,780984.5521
Disorder,4164126.3982,318082.0819
Disorder,4160405.9679,325888.1733
Other,4136697.0632,328680.4551
Vehicle Recovery,4216663.4976,308763.7881
Liquor,4197764.2812,297530.6538
Other,4130075.4666,327078.3556
Theft of Vehicle,4157583.7558,326220.435
Other,4373417.4418,172441.3543
Theft of Vehicle,4374429.0936,172317.3292
Liquor,4155122.1316,327503.8665
Disorder,4160162.6337,323255.6584
Fire,4129359.81,327074.5996
Breaking & Entering,4023012.0992,387575.5939
Other,4132180.4504,327997.2235
Disorder,4373614.2824,173743.9558
Alarm,4127996.0751,326241.3742
Other,4129342.1705,326581.1827
Property Crime,3739288.4479,780793.6198
Traffic,4128771.4861,326924.6969
Emergency,4131480.8562,327537.8171
Community Policing,4128174.284,325365.3827
Disorder,4128697.8874,327890.0178
Theft,4373566.7402,172330.001
Assault,3740163.4418,780109.9505
Theft,3761185.9132,669608.4571
Traffic,4130101.5411,328688.1208
Assault with Deadly Weapon,4157749.7402,323242.4578
Vehicle Stop,4130149.0214,327077.965
Pedestrian Stop,4373191.471,172708.4886
Disorder,4095177.3432,326256.1392
Theft from Vehicle,3762358.6051,669402.5453
Vehicle Stop,4130944.2947,327996.2289
Other,4130175.5104,328206.6879
Traffic,4373860.7284,172408.4278
Other,4095201.757,325464.7
Theft,4158246.0209,323287.5575
Vehicle Stop,4131053.3408,327092.3337
Vehicle Stop,4130943.4818,327104.1559
Other,4130857.3751,327098.2543
Traffic,4375153.5003,172581.5762
Other,4128249.2335,326275.0168
Traffic,4374221.3972,173445.936
Breaking & Entering,4190928.8056,298466.0944
Traffic,4279562.3606,250601.5994
Vehicle Stop,4131761.1791,327101.588
Other,4374011.8392,173592.7745
Traffic,4128249.2335,326275.0168
Theft,4198467.3089,298180.6049
Other,4130389.6102,324540.2134
Pedestrian Stop,4375028.2814,172228.9161
Arson,4130232.1361,326891.4548
Community Policing,4374502.7695,172424.9305
Disorder,4130902.5717,325001.2105
Other,4023188.0882,389594.0888
Theft,4077156.6278,526504.0741
Disorder,4129973.7777,327599.3955
Traffic,3760818.1464,669522.5646
Other,4129744.0782,327652.2679
Theft of Vehicle,4192895.9787,298624.8688
Liquor,3737387.3902,781258.0782
Vehicle Stop,4130943.4818,327104.1559
Death,4128609.839,325013.6563
Traffic,4155427.4194,328633.5915
Property Crime,4129671.0796,328297.3019
Vehicle Stop,4130953.6436,326697.0655
Vehicle Stop,4130943.4818,327104.1559
Liquor,4128195.746,327386.8112
Community Policing,4130980.0925,326283.6049
Pedestrian Stop,4373566.7402,172330.001
Other,4191889.2692,298192.131
Disorder,4159401.1921,321512.9343
Theft of Vehicle,4373910.7026,172658.6836
Other,4132849.4849,328134.2495
Vehicle Stop,4130944.339,327091.6731
Traffic,4307567.811,406450.5894
Vehicle Stop,4131064.5183,327106.5728
Vehicle Stop,4129005.935,327021.8504
Other,4130895.7175,326060.8719
Theft,3739851.6306,782694.5684
Disorder,4157429.3265,326794.8441
Vehicle Stop,4130953.6436,326697.0655
Property Crime,4130510.9207,327001.2221
Pedestrian Stop,4127979.5424,323701.1012
Other,4128508.8455,326690.8571
Traffic,4374723.0371,172720.3241
Vehicle Stop,4130943.4818,327104.1559
Traffic,4130943.4818,327104.1559
Vehicle Recovery,4159022.642,324617.945
Breaking & Entering,3737947.0121,781661.5244
Emergency,4127815.5193,327832.8015
Vehicle Recovery,4217260.65,308469.7236
Other,4126726.6322,327007.5438
Theft,4128582.7476,327683.7232
Other,4126270.307,327295.0066
Missing Person,4157429.3265,326794.8441
Death,4160300.3637,321195.6743
Disorder,4127349.9759,327404.8245
Traffic,4131212.6179,326196.7621
Community Policing,4130260.3671,327597.2855
Emergency,4129400.5701,326669.2892
Assault,3739556.4461,781462.2223
Traffic,4130201.3773,327672.4392
Theft of Vehicle,3739006.9232,781564.9304
Disorder,4154704.6127,327755.0604
Theft,4196263.2198,318986.9826
Vehicle Recovery,4127265.7844,327276.1696
Assault,4131070.9435,325509.9279
Traffic,3762096.7151,670886.6318
Traffic,4308885.4453,406588.5823
Other,4130201.3773,327672.4392
Traffic,3740457.1932,782567.3602
Traffic,3741404.1185,782460.5567
Theft of Vehicle,4154850.7329,326829.967
Other,4191198.6647,298742.3612
Theft from Vehicle,3760877.4426,670353.7736
Theft,4191029.2599,298598.7863
Other,4128271.1533,327377.864
Other,4129772.2481,326685.8804
Other,4128964.0088,327995.665
Theft,4128454.6029,324607.9943
Theft from Vehicle,3738607.8214,780219.7219
Disorder,4130451.8866,325280.3376
Vehicle Stop,4130144.3925,327423.338
Assault with Deadly Weapon,3738450.7884,779621.9714
Other,4130203.3418,327744.8979
Theft,4373417.4418,172441.3543
Theft,3760826.4256,669984.7903
Theft,3766487.5404,675205.6101
Theft,4081079.6921,529159.9483
Liquor,4155096.31,325515.7293
Drugs,4155197.674,326360.6436
Liquor,4156190.5588,324932.7869
Death,4162089.2002,324067.2781
Drugs,4162382.5932,324944.8273
Theft,4191936.501,296528.4555
Theft,3760415.4457,669344.8104
Other,4095724.5612,324862.3711
Other Sexual Offense,3760569.5984,669896.9193
Other Sexual Offense,3762473.9239,670879.827
Theft,4178304.5154,336289.3939
Theft,4196686.9764,321372.0541
Community Policing,4197751.8777,317278.6754
Theft,4212401.881,301712.5059
Theft,4213593.8792,301596.649
Theft,4197121.2975,352554.1871
Theft,4203400.1417,296320.6277
Traffic,4308241.9731,407366.9635
Other,4130256.6198,325753.542
Other,4130257.1305,328552.197
Other,4129500.3602,328850.6589
Vehicle Stop,4130943.4818,327104.1559
Liquor,4129973.7777,327599.3955
Theft from Vehicle,3741335.0832,781098.9556
Drugs,4155499.5964,328237.2223
Other,4129028.0963,326779.3747
Liquor,4129593.5812,326774.1243
Weapons Offense,4373430.3895,172720.5805
Theft of Vehicle,3762209.9035,669775.0494
Fire,4131440.4448,327537.3403
Disorder,4130055.7037,327422.0359
Traffic,4375016.9247,172464.1755
Disorder,4130813.4882,326892.7686
Traffic,4131082.4851,327001.13
Liquor,3741443.4651,778165.4542
Other,4129637.6093,326819.9327
Other,4129359.81,327074.5996
Vehicle Stop,4374058.1346,172448.6645
Drugs,4176960.4182,329875.6243
Disorder,4130930.7548,326755.7059
Weapons Offense,4129844.1804,324209.3604
Breaking & Entering,3740570.5089,780147.6627
Other,4129637.6093,326819.9327
Other,4127221.4263,319732.6407
Traffic,4374463.0681,172317.238
Disorder,4129953.731,324854.0732
Community Policing,4375368.2351,172387.6039
Pedestrian Stop,4130916.1163,328704.1455
Traffic,4130185.5262,327366.0776
Disorder,4130899.2969,326714.2447
Traffic,4373865.6974,172285.2889
Other,4094345.386,322686.5559
Property Crime,4095386.612,325703.7138
Disorder,4095672.1791,326343.9118
Theft,4159570.0166,324266.6637
Other,4095766.2453,324901.6838
Traffic,4095856.7361,324660.3367
Other,4096015.5737,326330.4552
Traffic,4096207.9218,325885.4055
Community Policing,4095290.2341,326233.6304
Community Policing,4149845.6608,330572.4908
Alarm,4152989.8063,329700.5388
Alarm,4155354.2177,324809.1363
Alarm,4155374.2656,326540.7041
Alarm,4161233.019,321080.5504
Theft from Vehicle,4158596.2649,321889.4523
Community Policing,4158919.7254,324795.3798
Family Offense,4162295.1793,319965.8428
Liquor,4162798.3279,317421.2139
Traffic,4155119.8427,327490.5408
Traffic,4158341.2598,325621.6478
Theft from Vehicle,4159901.163,325328.6546
Weapons Offense,4149845.6608,330572.4908
Traffic,4149587.2652,329923.7814
Drugs,4155367.9633,327519.5722
Family Offense,4158579.9063,325296.9905
Theft,4159740.6105,325962.8647
Drugs,4162287.1509,319688.6011
Disorder,4159644.4694,317970.181
Community Policing,4164632.7337,315812.5629
Breaking & Entering,4158383.6769,323569.5837
Community Policing,4161609.5049,318871.9675
Theft,4162503.7614,319387.3262
Breaking & Entering,4153889.7262,326987.1593
Disorder,4155175.978,326933.1547
Other Sexual Offense,4159967.5311,321933.3232
Assault,4160070.0435,322650.0864
Assault,4155484.6131,326898.5418
Disorder,4157172.869,324832.9895
Vehicle Stop,4157678.8639,325859.6305
Community Policing,4159073.6552,323835.7951
Disorder,4155424.8565,330356.7576
Breaking & Entering,4157108.5334,327938.1463
Disorder,4159539.9105,322127.4664
Vehicle Stop,4157174.569,324833.9982
Disorder,4160038.2075,321192.2919
Weapons Offense,4157994.1794,319799.5683
Traffic,4158460.0196,323749.9227
Disorder,4159170.6513,324772.3073
Vehicle Stop,4159852.6905,325376.5721
Breaking & Entering,4151193.2538,330192.2277
Theft of Vehicle,4157269.6466,323521.0124
Theft,4158740.223,324306.1226
Disorder,4160149.7219,322642.505
Traffic,4155119.8427,327490.5408
Community Policing,4159852.6905,325376.5721
Theft,4160183.8469,320662.5113
Theft,4161113.5262,325909.3698
Theft,4161332.1267,325718.2772
Theft from Vehicle,4158897.7127,325656.2571
Theft from Vehicle,4160855.7564,322608.5318
Disorder,4162417.4037,326572.1387
Drugs,4159685.9206,324584.6313
Breaking & Entering,4159132.1074,324503.9192
Liquor,4155250.4828,326252.0266
Family Offense,4155775.882,326222.4032
Theft of Vehicle,4161422.7177,320429.0119
Disorder,4154048.1134,329608.2641
Breaking & Entering,4191149.3013,298925.2288
Theft from Vehicle,4158029.4992,326877.49
Other,4095766.2453,324901.6838
Traffic,4192558.2483,298038.1587
Other,4191204.6768,299286.9703
Liquor,4162270.1884,319747.5531
Traffic,4155313.0822,328232.0161
Theft,4150717.2923,330270.3827
Theft from Vehicle,4158897.7127,325656.2571
Theft,4155292.4632,328256.589
Theft,4160158.5,324905.204
Disorder,4152510.4896,329459.3769
Other,4190773.5922,299285.1497
Traffic,4154799.4424,327608.5963
Theft from Vehicle,4281501.442,249492.9198
Breaking & Entering,4279539.1453,250624.6378
Family Offense,4158068.9026,328598.2782
Property Crime,4191889.2692,298192.131
Theft,4154210.4397,325921.7032
Breaking & Entering,4150483.6822,328635.706
Theft,4193067.3524,297985.2882
Family Offense,4157433.241,325881.6427
Vehicle Stop,4158803.3048,324938.7468
Theft,4192673.6149,298074.0278
Liquor,4095993.638,327350.0518
Disorder,4154614.2191,325675.0341
Property Crime,4192545.116,298173.4241
Liquor,4279167.8407,250074.8086
Assault with Deadly Weapon,4159686.434,323659.5893
Assault,4156299.0525,327168.4486
Property Crime,4191889.2692,298192.131
Vehicle Stop,4159192.0715,321778.7527
Disorder,4156800.6121,330604.8914
Missing Person,4151986.8375,330167.5287
Theft,4095490.4185,324869.2594
Theft,4156629.6485,326919.5336
Disorder,4161689.2066,319096.7666
Assault,4192044.3159,297670.4486
Disorder,4151371.4922,328421.2334
Other,4192044.3159,297670.4486
Theft,4159936.4289,322791.6943
Drugs,4162581.4371,319273.0582
Other,4094791.571,330351.3426
Other,4192259.5713,298087.7872
Community Policing,4152728.6693,327577.8589
Theft,4193067.3524,297985.2882
